"100% Live Demo Is Back! 26ai—Zero Slides, Zero PowerPoint, Zero Marketing [LRN3160] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750257860633001DI6M
"5 Success Stories: Solving Challenges with OCI Compute and AI Infrastructure [THR3491] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751320159652001ISIt
"7 Highly Effective Habits of the AI DBA [THR2978] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748793779363001IT2R
"Accelerate Development and Modernize Oracle Apps with AI-Powered Code Assist [PAN1748] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747847459206001cn7H
"Accelerate Digital Transformation in Financial Services with Oracle AI [SOL4073] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1757949373938001TRr9
"Accelerate Innovation: Agentic QA Strategies for Cloud and On-Premises [LRN3901] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755285803637001s0zO
"Accelerate Workbooks Insights with AI Assistant and Augmented Analytics [HOL3474] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751317229528001Whfr
"Accelerate Your Cash Inflow with Embedded Agents [LRN3593] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751492467652001Z7f6
"Accelerate Your Move to Fusion Applications with AI-Powered Automation [THR3791] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1754598287641001BQek
"Accelerating AI Agent Development with Oracle AI Data Platform [LRN3463] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751315922088001s7BT
"Accelerating AI in Financial Services: Business-Integrated AI Agents [LRN2133] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747980447781001VVPd
"Accelerating AI on Oracle Cloud: Red Hat OpenShift Virtualization with GPUs [SHO2570] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748029823977001G56b
"Accelerating Digital Manufacturing: Insights from Leading Manufacturers [PAN3471] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751316827884001upLz
"Accelerating Enterprise AI Journeys with Grok Code Fast-1 [THR4237] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1760104549115001nzuU
"Accelerating Government Efficiency: Cloud AI for Mission-Ready Innovations [LRN1085] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1745262186232001kNi8
"Achieving the AI-Ready Enterprise with OCI and Intel® Xeon® 6 Processors [LRN3925] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755725679145001NkRm
"Acing Oracle Cloud EPM Transformation: CFO Strategies for AI-Driven Impact [PAN3906] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755537301261001gOog
"Agent-Driven Project Management for Project-Centric Enterprises [LRN3611] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751572220858001e8yQ
"Agent Framework in Oracle Database with Open Agent Specification Compatibility [LRN2783] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748334536235001LLWw
"Agent Helidon: Shaking a High Performance MCP Server for AI in Java [LRN3002] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748811580622001lIzF
"Agentic AI for the Oracle AI Database via our MCP Server (Offering 1) [HOL3087] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749833032864001TWpV
"Agentic AI for the Oracle AI Database via Our MCP Server (Offering 2) [HOL3088] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749833176147001iF8A
"Agentic AI for Vulnerability Management [LRN1662] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747770497968001J3Ec
"Agentic AI with real ROI [PAN3916] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755619167983001sQ3g
"Agentic New General Ledger Experience Driving Agility, Productivity, and Insight [LRN3592] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751492416225001sZyr
"Agile Finance Transformation with Oracle Fusion Cloud Enterprise Data Management [PAN3589] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751492222352001ZB8B
"AI Activation at Oracle [LRN3465] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751316207243001QY62
"AI Agents for Fusion SCM: Overview of the AI Agent Studio and AI Agents for SCM [PAN3006] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748888027589001ac1g
"AI Agent Studio Advanced Lab: Business Object Tools in Action [HOL3480] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751318169341001ybcG
"AI Agent Studio: Building a Custom Agent with External REST APIs (Offering 1) [HOL3487] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751319874077001Hfi1
"AI Agent Studio: Building a Custom Agent with External REST APIs (Offering 2) [HOL3489] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751319993941001u1lZ
"AI Agent Studio Explorers Lab: Building Agents from Prebuilt Templates (Offer 1) [HOL3478] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751317858688001xYL8
"AI Agent Studio Explorers Lab: Building Agents from Prebuilt Templates (Offer 2) [HOL3479] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751318068981001eyAr
"AI Agent Studio Intermediate Lab: Prompt Design and Best Practices (Offering 1) [HOL3483] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751318616642001LdK9
"AI Analytics Assistants Empower Business Leaders with Cross-Functional Insights [THR3448] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751312250437001wemZ
"AI and Developer Hot Topics—The Week in Review [THR1746] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747847222868001VBTc
"AI and Oracle HCM Cloud: Transforming HR and People Operations at Uber [THR4071] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1757731501814001slXk
"AI and Security: The Present and Future of the Java Platform [LRN3057] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749238380442001prrm
"AI at Scale: Customer Perspectives on the Latest Solutions from OCI and AMD [PAN3830] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1754947016393001zXrF
"AI-Driven Data Intelligence for Finance and Supply Chain [THR3449] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751312416260001Nbdm
"AI-Driven Profitability: Unlocking Hidden Value in Financial Services [LRN2871] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748629352911001PFqa
"AI for CIOs: Balancing Innovation, Risk and Stability [THR3840] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1754958649037001SJBF
"AI for Every Analyst: Empowering Business Users with Oracle Analytics [LRN2906] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748639565026001jAG1
"AI & Future-Ready Without Future Risk: Smart Oracle Cloud Architecture Decisions [PAN3978] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1756416689550001zJHP
"AI/HPC Performance: Best Practices for Leveraging Managed Lustre on OCI [SHO3529] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751325522838001CKRQ
"AI-Induced Threats: Understanding Risks and Building Intelligent Defenses [THR2656] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748033818674001hcQC
"AI Kickstart: A Hands-On Guide to Enabling AI Features in Fusion Apps (Offer 1) [HOL3462] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751315784501001HD10
"AI Kickstart: A Hands-On Guide to Enabling AI Features in Fusion Apps (Offer 2) [HOL3424] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751304306945001Hhc8
"AI on Call: Revolutionizing Nurse Scheduling for Precision Medicine [THR2161] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747996169740001AKS7
"AI-Powered App Dev: Building Smarter, Faster, and Scalable Apps [SHO3332] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750944047933001kR6K
"AI-Powered Audit and Security Assurance for ERP [PAN1327] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1746558115105001ynHp
"AI-Powered Cash Application: Driving 82% Match Rate and Finance Excellence [THR3824] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1754940744244001knCd
"AI-Powered EPM: Customer Case Studies [PAN3585] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751491935537001xtfQ
"AI-Powered Finance and Supply Chain Data Intelligence [HOL3460] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751315701756001zwja
"AI-Powered, Platform-Led Transformation on Oracle Cloud [LRN3985] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1756474503991001vX4s
"AI Predictions with Medallion Architecture and LLMs on Oracle AI Data Platform [HOL3455] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751314917800001e0Ps
"AI Readiness for Fusion Applications: From Strategy to Implementation Planning [PAN3979] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1756417869215001Faiz
"AI Trends for the Enterprise: Vibe Coding, Model Distillation, and More [LRN3045] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749145994453001i2PZ
"AI Use Cases for Fusion Data Intelligence [BOF3447] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751311972973001HBsQ
"AI Where Your Data Lives: On-Prem and Cloud@Customer [LRN3297] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750878674906001hxrl
"AMD + OCI = Real Results Running AI Clusters for GPU Workloads in the Cloud [LRN1304] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1746473591632001YKBI
"Analytics Reimagined: The Future of Insight in the Age of AI [THR3472] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751316925572001vDZh
"Analytics Without Limits: AI Driven Insights Across Experiences and Devices [LRN2908] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748639849818001CAUr
"Announcing MySQL AI [LRN3226] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750718128657001A50c
"Any Document, Any Language: Process Instantly with OCI Document Understanding [SHO3081] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749741440082001r5aw
"A Peek Inside Zettascale OCI GPU Clusters [LRN1500] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747419331032001sYLo
"APEX and GenAI-Accelerated AppDev on MySQL HeatWave with JavaScript and JSON  [BOF3223] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750715965240001q1d2
"APEX for E-Business Suite 2025 Edition: AI and SSO [THR1300] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1746471179178001YTOM
"AppGenius.ai: GenAI Apps Made Easy with MySQL HeatWave Vectors and NL2SQL [LRN2970] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748791597511001mVWS
"AT&T’s Strategic Transformation: Building Unified Oracle Cloud Finance Ecosystem [THR2709] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748037754601001HFBQ
"Automate Business Faster with Oracle Integration Accelerators and AI Assistant [SHO2797] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748365471241001W4jT
"Avoiding the AI Stall-Out: How to Unblock AI Momentum in CX [THR2831] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748457915638001ZU63
"Bet on Oracle ERP: How Station Casinos Hit the Jackpot in Gaming and Hospitality [LRN3580] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751491444038001d9sX
"Bold Outcomes: How Customers Succeed with Oracle AI and Cloud [SOL3181] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750277233947001QLXi
"Boost Workflow Automation with Oracle Integration AI Assistant and OCI Services  [SHO2789] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748347567274001TBEA
"Breakthrough in Real Time: The Next Evolution of OCI GoldenGate [LRN3157] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750257012826001O8ia
"Build Agentic AI Applications with Oracle AI Database Private Agent Factory [SHO3215] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750444347165001QXM8
"Build AI-Ready Data Assets with Oracle Analytics [LRN3469] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751316670403001xGns
"Build an Agentic AI Application with MCP on Oracle AI [PI2055] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747951121407001AO6p
"Build an AI Agent for GoldenGate Data Streams and JSON Duality Views [HOL2810] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748411163676001oTmM
"Build, Configure, and Run AI Agents with Oracle’s AI Agent Development Kit [HOL3259] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750825862288001svk6
"Build, Customize, and Operationalize: Agentic AI for the Enterprise [LRN3044] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1749145677081001YXmX
"Build GenAI Apps for Retail with Vector Search & RAG on Oracle AI Database 26ai [HOL3413] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751298766204001znwK
"Building a Compliance-Focused Voice Agent with Oracle AI and LiveKit [SHO3263] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750826787665001kYhz
"Building a Modern Data Platform: Honeywell’s Journey with Fivetran and Oracle [THR3863] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755114461306001kDDW
"Building a Multicloud Future: IT’s Expanding Role in Business Transformation [LRN3125] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750092234380001uKGI
"Building Intelligent APEX Apps with OCI Gen AI and Your Oracle Data [HOL2372] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748018527351001ycJE
"Building Intelligent Apps Using Oracle APEX, Generative AI, and Agentic AI [LRN1354] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1746744874060001vfVm
"Building Resilient GPU Fabrics for Demanding AI/ML Workloads [LRN1415] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747157321586001UEnP
"Building the World’s Fastest-Designed, Largest-Scale Data Centers [SHO3314] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750892727858001kCOl
"Build Your Own AI Agent to Boost Productivity and Efficiency [HOL2309] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748014957196001i3Ie
"Business Automation with Oracle Integration: SaaS Connectivity, RPA, Agentic AI [LRN2790] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748348672501001HeDR
"Claro Colombia Boosts Technician Productivity with AI-Powered Digital Assistants [THR2377] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748018835971001p0Bj
"Cloud Adventure for AI and Reporting in Enterprise Performance Management [PI3133] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750099040636001zHGp
"Cloud Adventure for AI and Reporting in Enterprise Performance Management [PI3576] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751486997461001vMgR
"Cloud Adventure for Configuring AI in Enterprise Performance Management [SHO3129] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750098740853001Gaej
"Cloud Cyber Defense in an Evolving Threat Landscape [LRN2966] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748790866213001f15I
"Cloud-Driven Value Creation: PE Insights on OCI and EBITDA [PAN3423] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1751304126542001jUUX
"Connect and Extend Oracle SaaS (ERP, HCM, CX) with Oracle Integration [PAN2794] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748363448483001Fj3c
"Creating AI-Powered Services with Helidon AI, LangChain4J, and Oracle GenAI [SHO3001] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748810451986001pxtg
"Customer Panel: Real-World Automation Wins with Oracle Integration [PAN1502] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747420591361001nO4i
"Customize and Deploy Open-Source LLMs with Agentic Workflows on Oracle Cloud  [HOL3261] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1750826172256001s1ue
"CX at the Helm: Why the AI-First Enterprise Starts with Customer Experience [THR2829] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748457703738001CmfZ
"Data Lakehouse Reimagined: Petabyte-Scale AI and Analytics with Zero ETL [LRN2939] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748645702684001jcEU
"Data Modeling as a Foundation for Data and AI Success [THR3924] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1755724262319001BmLM
"Deliver AI-Driven Insights and Enterprise-Grade Governance in Oracle Analytics [LRN2907] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748639691809001dv96
"Deploy Agentic AI Workflows in Oracle Integration with OCI Generative AI [SHO1830] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1747898066788001xkHi
"Deploy AI Agents with Multitool Capabilities Powered by OCI AI Agent Framework [HOL2366] banner",https://reg.rf.oracle.com/flow/oracle/ocw25/catalog/page/catalog/session/1748018382016001vQbs
